"Pseudopanurgus aestivalis","Andrenidae",,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pseudopanurgus compositarum","Andrenidae",,,,"1",,,"1",,,,,"1","1",,,,,,,,"1",,,,,,,,,"1","1",,"1","1","1","1",,,,,"1",,,"1",,,,,,,,,"1",,,"1",,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pseudopanurgus illinoiensis","Andrenidae",,,"1",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pseudopanurgus passiflorae","Andrenidae",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pseudopanurgus pauper","Andrenidae","1","1","1",,,"1",,,,,,"1",,,,,,,,"1","1",,,,,,,,"1",,"1",,,,,,,,,,"1",,"1",,,,,"1",,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pseudopanurgus rugosus","Andrenidae",,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pseudopanurgus virginicus","Andrenidae",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ptilothrix bombiformis","Apidae","1",,"1","1",,,,,,,"1","1","1",,,,,"1","1",,,,,"1","1","1",,,,,,,,,,,,,,,,,,,,"1",,,,,,,"1",,,"1",,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,"1",,,,,,"1",,,,"1",,,"1",,,,,
"Sphecodes antennariae","Halictidae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sphecodes aroniae","Halictidae","1",,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sphecodes atlantis","Halictidae",,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sphecodes banksii","Halictidae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sphecodes brachycephalus","Halictidae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sphecodes confertus","Halictidae",,,,"1",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sphecodes coronus","Halictidae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sphecodes cressonii","Halictidae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sphecodes dichrous","Halictidae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sphecodes heraclei","Halictidae","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sphecodes knetschi","Halictidae",,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sphecodes minor","Halictidae","1",,,,,,,,,,,"1",,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,"1",,,,,,,,,"1",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sphecodes pimpinellae","Halictidae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sphecodes stygius","Halictidae",,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Stelis diversicolor","Megachilidae",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Stelis foederalis","Megachilidae","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Stelis labiata","Megachilidae",,,,,,,,"1",,,,,,,,,,,,,,,,,"1",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Stelis lateralis","Megachilidae",,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,"1","1",,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,"1",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Stelis louisae","Megachilidae",,,,,,,,,,,,,,,,,,"1",,,,,,"1","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Svastra atripes","Apidae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,
"Svastra compta","Apidae",,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Svastra obliqua","Apidae","1","1",,"1",,"1",,,,,"1","1","1",,,,,"1","1",,"1",,,"1","1","1",,,,,,"1",,"1","1",,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,"1","1",,,,,,"1",,,,,,,,,,,
"Svastra petulca","Apidae",,,,,,,,,,,,,,,,,,"1",,,,,,"1","1",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,
"Trachusa dorsalis","Megachilidae",,,"1",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Triepeolus concavus","Apidae",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Triepeolus cressonii","Apidae","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Triepeolus donatus","Apidae","1","1","1",,,,,,,,,,,,,,,,,,"1",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Triepeolus georgicus","Apidae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Triepeolus lunatus","Apidae","1","1",,,"1","1",,,,,,,,,,,,,,,,,,,,,"1","1",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,"1",,,,,,,,,,,"1",,,,,,,,,,
"Triepeolus pectoralis","Apidae","1","1",,"1",,,,,,,,"1","1",,,,,,,,"1",,,,,,"1",,,,"1",,,,"1",,,"1",,,,,,,,,,,,"1",,,"1",,,"1",,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,
"Triepeolus remigatus","Apidae","1","1","1",,,"1",,,,,"1","1",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,"1",,,,,"1",,,,,,,,,,,,,,,,,
"Triepeolus simplex","Apidae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Xenoglossa kansensis","Apidae",,,,,,,,"1",,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Xenoglossa strenua","Apidae",,"1","1",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Xylocopa micans","Apidae",,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,"1",,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Xylocopa virginica","Apidae","1",,,,,,,,,"1",,,"1","1",,,,"1","1",,,,"1","1","1","1",,"1",,,,,,"1",,,,"1",,"1",,"1",,,,"1","1",,,,,,"1",,,,,,,,,,"1","1",,,,,,"1","1",,,,"1",,,,"1",,"1","1",,"1",,,,,,"1",,,,"1",,,,,,,"1",,,,,"1","1",,"1"
