"scientific_name","family","day","month","year","recorded_by","decimal_latitude","decimal_longitude","where_obtained_coordinates","n"
"Nomada articulata","Apidae","20","4","1939",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada articulata","Apidae","21","5","1936","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada articulata","Apidae","29","5","1938",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada articulata","Apidae","31","5","1934",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada articulata","Apidae","6","5","1925","C.S. Brimley",35.77194,-78.63889,"dataset provided",1
"Nomada articulata","Apidae","7","5","1934","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada articulata","Apidae","7","5","1960","T.B. Mitchell",35.8,-78.55,"google earth - Wake County",1
"Nomada articulata","Apidae","7","6","1951","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada articulata","Apidae","8","5","1934","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Nomada articulata","Apidae","9","5","1922","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada augustiana","Apidae","26","3","1925","T.B. Mitchell",35.78099823,-78.36969757,"dataset provided",1
"Nomada augustiana","Apidae","4","4","1925","T.B. Mitchell",35.77194,-78.63889,"dataset provided",1
"Nomada australis","Apidae","8","5","1923","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada banksi","Apidae","30","9","1930","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada banksi","Apidae","30","9","1932","C.S. Brimley",35.77209,-78.63861,"dataset provided",1
"Nomada besseyi","Apidae","10","4","1961",,35.77209,-78.63861,"dataset provided",1
"Nomada cressonii","Apidae","30","5","1939","D.L. Wray",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada cressonii","Apidae","9","4","1977","D.L. Stephan",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada cuneata","Apidae","6","4","1923","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Nomada cuneata","Apidae","8","4","1924","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada denticulata","Apidae","13","4","1927","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada denticulata","Apidae","30","3","1913","C.L. Metcalf",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada denticulata","Apidae","6","4","1923","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",3
"Nomada denticulata","Apidae","7","4","1923","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada imbricata","Apidae","1","5","1935","H.F. Schoof",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada imbricata","Apidae","10","4","1922","T.B. Mitchell",35.77194,-78.63889,"dataset provided",2
"Nomada imbricata","Apidae","10","4","1923","T.B. Mitchell",35.77194,-78.63889,"dataset provided",1
"Nomada imbricata","Apidae","10","4","1945","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada imbricata","Apidae","10","4","1951","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada imbricata","Apidae","12","4","1941",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada imbricata","Apidae","17","4","1937",,35.76666667,-78.63333333,"google earth - Raleigh",3
"Nomada imbricata","Apidae","18","4","1938",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada imbricata","Apidae","2","4","1935","H.F. Schoof",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada imbricata","Apidae","22","4","1955","T.B. Mitchell",35.8,-78.55,"google earth - Wake County",2
"Nomada imbricata","Apidae","22","4","1965","D.L. Wray & W.M. Palmer",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada imbricata","Apidae","23","5","1935","H.F. Schoof",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada imbricata","Apidae","26","4","1934","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada imbricata","Apidae","27","3","1945","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",7
"Nomada imbricata","Apidae","27","4","1942",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada imbricata","Apidae","28","3","1945","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Nomada imbricata","Apidae","3","4","1948","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",3
"Nomada imbricata","Apidae","31","3","1922","T.B. Mitchell",35.77194,-78.63889,"dataset provided",1
"Nomada imbricata","Apidae","4","4","1942",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada integerrima","Apidae","15","4","1914","C.L. Metcalf",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada integerrima","Apidae","27","3","1945","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada integerrima","Apidae","4","4","1925","T.B. Mitchell",35.77194,-78.63889,"dataset provided",1
"Nomada integerrima","Apidae","6","4","1923","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada integerrima","Apidae","7","4","1957",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada lepida","Apidae","15","4","1945","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada lepida","Apidae","2","4","1942",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada lepida","Apidae","2","4","1957",,35.88333333,-78.75,"google earth",1
"Nomada lepida","Apidae","2","5","1942","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada lepida","Apidae","23","3","1923","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada lepida","Apidae","26","4","1942",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada lepida","Apidae","3","4","1923","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Nomada lepida","Apidae","3","5","1953","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",4
"Nomada lepida","Apidae","7","5","1960","T.B. Mitchell",35.8,-78.55,"google earth - Wake County",1
"Nomada lepida","Apidae","8","4","1945","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada lepida","Apidae","8","5","1951","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada luteola","Apidae","1","3","1913","C.L. Metcalf",35.77194,-78.63889,"dataset provided",3
"Nomada luteola","Apidae","1","4","1914","C.L. Metcalf",35.77194,-78.63889,"dataset provided",1
"Nomada luteola","Apidae","10","4","1922","T.B. Mitchell",35.77194,-78.63889,"dataset provided",1
"Nomada luteola","Apidae","12","4","1982","S. Nolfo",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada luteola","Apidae","13","4","1925","T.B. Mitchell",35.77194,-78.63889,"dataset provided",5
"Nomada luteola","Apidae","19","4","1923","T.B. Mitchell",35.77194,-78.63889,"dataset provided",2
"Nomada luteola","Apidae","21","4","1923","T.B. Mitchell",35.77194,-78.63889,"dataset provided",1
"Nomada luteoloides","Apidae","11","4","1923","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada luteoloides","Apidae","26","3","1925","T.B. Mitchell",35.76666667,-78.36666667,"google earth",3
"Nomada luteoloides","Apidae","3","4","1948","T.B. Mitchell",35.77209,-78.63861,"dataset provided",1
"Nomada luteoloides","Apidae","31","3","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Nomada luteoloides","Apidae","6","4","1923","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada ovata","Apidae","1","7","1921","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada ovata","Apidae","13","5","1927","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",2
"Nomada ovata","Apidae","14","5","1960","T.B. Mitchell",35.8,-78.55,"google earth - Wake County",1
"Nomada ovata","Apidae","15","4","1914","C.L. Metcalf",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada ovata","Apidae","15","4","1921","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Nomada ovata","Apidae","15","4","1945","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada ovata","Apidae","17","5","1924","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada ovata","Apidae","18","5","1960","T.B. Mitchell",35.8,-78.55,"google earth - Wake County",1
"Nomada ovata","Apidae","2","4","1942",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada ovata","Apidae","20","4","1923","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada ovata","Apidae","23","4","1960","T.B. Mitchell",35.88333333,-78.75,"google earth",1
"Nomada ovata","Apidae","24","3","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",6
"Nomada ovata","Apidae","24","3","1945",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada ovata","Apidae","24","8","1923","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada ovata","Apidae","25","3","1945","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada ovata","Apidae","25","4","1942",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada ovata","Apidae","26","4","1934","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada ovata","Apidae","26","5","1942",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada ovata","Apidae","3","4","1923","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada ovata","Apidae","3","5","1924","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada ovata","Apidae","3","5","1932","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada ovata","Apidae","3","5","1942",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada ovata","Apidae","30","8","1929","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada ovata","Apidae","6","5","1941","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada ovata","Apidae","7","4","1923","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada ovata","Apidae","7","5","1960","T.B. Mitchell",35.8,-78.55,"google earth - Wake County",2
"Nomada ovata","Apidae","8","4","1924","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada ovata","Apidae","8","5","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada parva","Apidae","3","5","1979","T.J. Bradway",35.81666667,-78.71666667,"google earth",2
"Nomada placida","Apidae","8","10","1957","T.B. Mitchell",35.88333333,-78.75,"google earth",1
"Nomada pygmaea","Apidae","11","4","1925","T.B. Mitchell",35.77194,-78.63889,"dataset provided",1
"Nomada pygmaea","Apidae","4","4","1925","C.S. Brimley",35.77194,-78.63889,"dataset provided",1
"Nomada pygmaea","Apidae","6","5","1930","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada pygmaea","Apidae","7","5","2015","A. Hamblin",35.75,-78.66,"dataset provided",1
"Nomada rubicunda","Apidae","15","4","1938",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada rubicunda","Apidae","8","4","1945","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada sayi","Apidae","24","5","1934","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada sayi","Apidae","26","3","1925","T.B. Mitchell",35.76666667,-78.36666667,"google earth",1
"Nomada sayi","Apidae","4","4","1925","T.B. Mitchell",35.77194,-78.63889,"dataset provided",1
"Nomada sayi","Apidae","5","5","1956","T.B. Mitchell",35.8,-78.55,"google earth - Wake County",1
"Nomada sayi","Apidae","8","4","1924","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada seneciophila","Apidae","1","5","1921","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada seneciophila","Apidae","1","5","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",4
"Nomada seneciophila","Apidae","12","5","1935","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada seneciophila","Apidae","14","5","1942",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada seneciophila","Apidae","2","5","1948","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada seneciophila","Apidae","20","5","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Nomada seneciophila","Apidae","20","5","1927","Maker",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada seneciophila","Apidae","20","5","1940",,35.76666667,-78.63333333,"dataset provided",1
"Nomada seneciophila","Apidae","20","5","1961","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada seneciophila","Apidae","24","4","1941",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada seneciophila","Apidae","26","4","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada seneciophila","Apidae","7","4","1938",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada seneciophila","Apidae","7","5","1934","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada seneciophila","Apidae","7","5","1960","T.B. Mitchell",35.789,-78.67,"dataset provided",1
"Nomada seneciophila","Apidae","8","5","1934","T.B. Mitchell",35.76666667,-78.63333333,"dataset provided",1
"Nomada subnigrocincta","Apidae","25","4","1951","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada sulphurata","Apidae","1","3","1913","C.L. Metcalf",35.77194,-78.63889,"dataset provided",1
"Nomada sulphurata","Apidae","12","4","1924","J. C. Crawford",35.77194,-78.63889,"dataset provided",1
"Nomada texana","Apidae","30","9","1921","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Nomada vegana","Apidae","18","6","1949","R.L. Rabb",35.65,-78.68333333,"google earth - McCullers, Garner",1
"Nomada vegana","Apidae","21","7","1949","R.L. Rabb",35.8,-78.55,"google earth - Wake County",1
"Nomia maneei","Halictidae","1","9","1946","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Osmia albiventris","Megachilidae","19","4","1923","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Osmia albiventris","Megachilidae","23","5","1989","K.W. Cooper",35.77209,-78.63861,"dataset provided",1
"Osmia albiventris","Megachilidae","3","4","1929","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Osmia albiventris","Megachilidae","31","5","1938","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Osmia atriventris","Megachilidae","1","4","1945","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Osmia atriventris","Megachilidae","10","4","1945","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Osmia atriventris","Megachilidae","10","5","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Osmia atriventris","Megachilidae","10","5","1958","T.B. Mitchell",35.8,-78.55,"google earth - Wake County",1
"Osmia atriventris","Megachilidae","12","5","1956","T.B. Mitchell",35.88333333,-78.75,"google earth",2
"Osmia atriventris","Megachilidae","13","4","1945","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Osmia atriventris","Megachilidae","14","5","1960","T.B. Mitchell",35.8,-78.55,"dataset provided",1
"Osmia atriventris","Megachilidae","16","5","1925","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Osmia atriventris","Megachilidae","16","5","1957","T.B. Mitchell",35.88333333,-78.75,"google earth",1
"Osmia atriventris","Megachilidae","16","5","2015","E. Youngsteadt",35.7502,-78.6605,"dataset provided",1
"Osmia atriventris","Megachilidae","17","4","1938","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Osmia atriventris","Megachilidae","18","4","1995","M.S. Stanghellini",35.76666667,-78.65,"google earth",1
"Osmia atriventris","Megachilidae","2","5","1923","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Osmia atriventris","Megachilidae","20","4","1923","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Osmia atriventris","Megachilidae","20","4","1928","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Osmia atriventris","Megachilidae","20","4","1946","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Osmia atriventris","Megachilidae","21","3","1921","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Osmia atriventris","Megachilidae","21","4","1923","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",3
"Osmia atriventris","Megachilidae","21","4","1957","T.B. Mitchell",35.88333333,-78.75,"google earth",2
"Osmia atriventris","Megachilidae","21","5","1938","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Osmia atriventris","Megachilidae","22","4","1953","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Osmia atriventris","Megachilidae","22","4","1954","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",4
"Osmia atriventris","Megachilidae","23","4","1922","T.B. Mitchell",35.7719,-78.6389,"dataset provided",1
"Osmia atriventris","Megachilidae","23","4","1932","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",3
"Osmia atriventris","Megachilidae","23","4","1960","T.B. Mitchell",35.88333333,-78.75,"google earth",5
"Osmia atriventris","Megachilidae","23","5","1937","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Osmia atriventris","Megachilidae","24","4","1925","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",3
"Osmia atriventris","Megachilidae","24","4","1934","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",7
