"collection_code","catalog_number","data_source","location_data_pulled_from","availability_notes","collection_url","SCAN_catalogNumber","date_data_pulled"
"NCSU_ENT","244067","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244067",
"NCSU_ENT","244068","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244068",
"NCSU_ENT","244069","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244069",
"NCSU_ENT","244070","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244070",
"NCSU_ENT","244071","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244071",
"NCSU_ENT","244072","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244072",
"NCSU_ENT","244073","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244073",
"NCSU_ENT","244074","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244074",
"NCSU_ENT","244075","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244075",
"NCSU_ENT","244076","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244076",
"NCSU_ENT","244077","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244077",
"NCSU_ENT","244078","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244078",
"NCSU_ENT","244079","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244079",
"NCSU_ENT","244080","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244080",
"NCSU_ENT","244081","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244081",
"NCSU_ENT","244082","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244082",
"NCSU_ENT","244083","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244083",
"NCSU_ENT","244084","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244084",
"NCSU_ENT","244085","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244085",
"NCSU_ENT","244086","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244086",
"NCSU_ENT","244087","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244087",
"NCSU_ENT","244088","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244088",
"NCSU_ENT","244089","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244089",
"NCSU_ENT","244090","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244090",
"NCSU_ENT","244091","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244091",
"NCSU_ENT","244093","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244093",
"NCSU_ENT","244094","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244094",
"NCSU_ENT","244096","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244096",
"NCSU_ENT","244097","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244097",
"NCSU_ENT","244099","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244099",
"NCSU_ENT","244100","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244100",
"NCSU_ENT","244101","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244101",
"NCSU_ENT","244102","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244102",
"NCSU_ENT","244105","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244105",
"NCSU_ENT","244106","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244106",
"NCSU_ENT","244107","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244107",
"NCSU_ENT","244138","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244138",
"NCSU_ENT","244139","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244139",
"NCSU_ENT","244140","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244140",
"NCSU_ENT","244141","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244141",
"NCSU_ENT","244142","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244142",
"NCSU_ENT","244143","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244143",
"NCSU_ENT","244144","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244144",
"NCSU_ENT","244145","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244145",
"NCSU_ENT","244146","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244146",
"NCSU_ENT","244147","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244147",
"NCSU_ENT","244148","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244148",
"NCSU_ENT","244149","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244149",
"NCSU_ENT","244153","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244153",
"NCSU_ENT","244154","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244154",
"NCSU_ENT","244155","NC State Insect Museum","physical specimens","uploaded to SCAN collection 'North Carolina State University Insect Collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=319","NCSU_ENT 244155",
